trip_id,route_id,vehicle_id,service_date,scheduled_start,status
T0001443,R003,V0004,2025-01-07,08:00:00,Completed
T0001444,R012,V0038,2025-01-02,08:00:00,Completed
T0001445,R015,V0003,2025-01-03,08:00:00,Completed
T0001446,R020,V0037,2025-01-06,08:00:00,Completed
T0001447,R020,V0039,2025-01-04,08:00:00,Completed
T0001448,R001,V0004,2025-01-02,08:00:00,Completed
T0001449,R004,V0039,2025-01-03,08:00:00,Completed
T0001450,R007,V0026,2025-01-01,08:00:00,Completed
T0001451,R009,V0009,2025-01-03,08:00:00,Completed
T0001452,R005,V0011,2025-01-02,08:00:00,Completed
T0001453,R001,V0040,2025-01-06,08:00:00,Completed
T0001454,R020,V0016,2025-01-07,08:00:00,Completed
T0001455,R008,V0035,2025-01-03,08:00:00,Completed
T0001456,R016,V0028,2025-01-06,08:00:00,Completed
T0001457,R012,V0050,2025-01-05,08:00:00,Completed
T0001458,R015,V0012,2025-01-04,08:00:00,Completed
T0001459,R007,V0041,2025-01-04,08:00:00,Completed
T0001460,R006,V0047,2025-01-02,08:00:00,Completed
T0001461,R013,V0012,2025-01-04,08:00:00,Completed
T0001462,R020,V0039,2025-01-05,08:00:00,Completed
T0001463,R012,V0024,2025-01-07,08:00:00,Completed
T0001464,R006,V0041,2025-01-03,08:00:00,Completed
T0001465,R015,V0015,2025-01-05,08:00:00,Completed
T0001466,R009,V0022,2025-01-05,08:00:00,Completed
T0001467,R003,V0039,2025-01-05,08:00:00,Completed
T0001468,R001,V0034,2025-01-04,08:00:00,Completed
T0001469,R011,V0015,2025-01-05,08:00:00,Completed
T0001470,R006,V0040,2025-01-04,08:00:00,Completed
T0001471,R013,V0049,2025-01-01,08:00:00,Completed
T0001472,R014,V0030,2025-01-01,08:00:00,Completed
T0001473,R011,V0017,2025-01-03,08:00:00,Completed
T0001474,R005,V0009,2025-01-03,08:00:00,Completed
T0001475,R015,V0029,2025-01-07,08:00:00,Completed
T0001476,R019,V0046,2025-01-05,08:00:00,Completed
T0001477,R016,V0010,2025-01-06,08:00:00,Completed
T0001478,R014,V0038,2025-01-02,08:00:00,Completed
T0001479,R001,V0031,2025-01-02,08:00:00,Completed
T0001480,R006,V0030,2025-01-05,08:00:00,Completed
T0001481,R019,V0016,2025-01-03,08:00:00,Completed
T0001482,R011,V0021,2025-01-03,08:00:00,Completed
T0001483,R004,V0022,2025-01-04,08:00:00,Completed
T0001484,R006,V0019,2025-01-06,08:00:00,Completed
T0001485,R017,V0021,2025-01-05,08:00:00,Completed
T0001486,R008,V0024,2025-01-02,08:00:00,Completed
T0001487,R010,V0005,2025-01-07,08:00:00,Completed
T0001488,R017,V0010,2025-01-02,08:00:00,Completed
T0001489,R017,V0045,2025-01-03,08:00:00,Completed
T0001490,R019,V0031,2025-01-05,08:00:00,Completed
T0001491,R009,V0006,2025-01-05,08:00:00,Completed
T0001492,R004,V0008,2025-01-06,08:00:00,Completed
T0001493,R003,V0035,2025-01-03,08:00:00,Completed
T0001494,R012,V0043,2025-01-03,08:00:00,Completed
T0001495,R002,V0048,2025-01-04,08:00:00,Completed
T0001496,R008,V0026,2025-01-06,08:00:00,Completed
T0001497,R014,V0029,2025-01-04,08:00:00,Completed
T0001498,R005,V0011,2025-01-02,08:00:00,Completed
T0001499,R018,V0040,2025-01-07,08:00:00,Completed
T0001500,R011,V0019,2025-01-06,08:00:00,Completed
T0001501,R001,V0013,2025-01-06,08:00:00,Completed
T0001502,R016,V0001,2025-01-05,08:00:00,Completed
T0001503,R014,V0022,2025-01-05,08:00:00,Completed
T0001504,R005,V0046,2025-01-03,08:00:00,Completed
T0001505,R010,V0017,2025-01-05,08:00:00,Completed
T0001506,R002,V0044,2025-01-05,08:00:00,Completed
T0001507,R002,V0022,2025-01-02,08:00:00,Completed
T0001508,R007,V0045,2025-01-04,08:00:00,Completed
T0001509,R003,V0041,2025-01-07,08:00:00,Completed
T0001510,R004,V0015,2025-01-07,08:00:00,Completed
T0001511,R014,V0023,2025-01-05,08:00:00,Completed
T0001512,R012,V0040,2025-01-02,08:00:00,Completed
T0001513,R008,V0050,2025-01-02,08:00:00,Completed
T0001514,R008,V0034,2025-01-03,08:00:00,Completed
T0001515,R016,V0018,2025-01-05,08:00:00,Completed
T0001516,R018,V0002,2025-01-07,08:00:00,Completed
T0001517,R002,V0005,2025-01-02,08:00:00,Completed
T0001518,R013,V0020,2025-01-04,08:00:00,Completed
T0001519,R004,V0049,2025-01-03,08:00:00,Completed
T0001520,R001,V0031,2025-01-06,08:00:00,Completed
T0001521,R016,V0025,2025-01-07,08:00:00,Completed
T0001522,R010,V0024,2025-01-03,08:00:00,Completed
T0001523,R020,V0009,2025-01-04,08:00:00,Completed
T0001524,R014,V0021,2025-01-03,08:00:00,Completed
T0001525,R010,V0017,2025-01-01,08:00:00,Completed
T0001526,R008,V0030,2025-01-02,08:00:00,Completed
T0001527,R001,V0006,2025-01-02,08:00:00,Completed
T0001528,R013,V0043,2025-01-02,08:00:00,Completed
T0001529,R014,V0050,2025-01-03,08:00:00,Completed
T0001530,R005,V0037,2025-01-07,08:00:00,Completed
T0001531,R019,V0039,2025-01-05,08:00:00,Completed
T0001532,R011,V0001,2025-01-04,08:00:00,Completed
T0001533,R010,V0048,2025-01-01,08:00:00,Completed
T0001534,R010,V0009,2025-01-04,08:00:00,Completed
T0001535,R019,V0020,2025-01-07,08:00:00,Completed
T0001536,R005,V0032,2025-01-04,08:00:00,Completed
T0001537,R011,V0019,2025-01-03,08:00:00,Completed
T0001538,R019,V0048,2025-01-01,08:00:00,Completed
T0001539,R013,V0002,2025-01-02,08:00:00,Completed
T0001540,R006,V0031,2025-01-05,08:00:00,Completed
T0001541,R016,V0026,2025-01-03,08:00:00,Completed
T0001542,R019,V0018,2025-01-06,08:00:00,Completed
T0001543,R008,V0007,2025-01-02,08:00:00,Completed
T0001544,R016,V0042,2025-01-03,08:00:00,Completed
T0001545,R006,V0046,2025-01-05,08:00:00,Completed
T0001546,R011,V0044,2025-01-06,08:00:00,Completed
T0001547,R020,V0037,2025-01-04,08:00:00,Completed
T0001548,R011,V0046,2025-01-02,08:00:00,Completed
T0001549,R006,V0013,2025-01-05,08:00:00,Completed
T0001550,R014,V0025,2025-01-02,08:00:00,Completed
T0001551,R015,V0024,2025-01-04,08:00:00,Completed
T0001552,R001,V0033,2025-01-02,08:00:00,Completed
T0001553,R009,V0042,2025-01-07,08:00:00,Completed
T0001554,R018,V0010,2025-01-05,08:00:00,Completed
T0001555,R013,V0009,2025-01-02,08:00:00,Completed
T0001556,R001,V0010,2025-01-07,08:00:00,Completed
T0001557,R019,V0029,2025-01-06,08:00:00,Completed
T0001558,R012,V0006,2025-01-02,08:00:00,Completed
T0001559,R018,V0048,2025-01-04,08:00:00,Completed
T0001560,R018,V0003,2025-01-01,08:00:00,Completed
T0001561,R020,V0048,2025-01-04,08:00:00,Completed
T0001562,R008,V0044,2025-01-06,08:00:00,Completed
T0001563,R009,V0024,2025-01-06,08:00:00,Completed
T0001564,R010,V0024,2025-01-07,08:00:00,Completed
T0001565,R001,V0043,2025-01-07,08:00:00,Completed
T0001566,R015,V0025,2025-01-07,08:00:00,Completed
T0001567,R020,V0012,2025-01-04,08:00:00,Completed
T0001568,R015,V0011,2025-01-05,08:00:00,Completed
T0001569,R020,V0011,2025-01-04,08:00:00,Completed
T0001570,R005,V0035,2025-01-06,08:00:00,Completed
T0001571,R019,V0050,2025-01-06,08:00:00,Completed
T0001572,R012,V0025,2025-01-07,08:00:00,Completed
T0001573,R008,V0016,2025-01-05,08:00:00,Completed
T0001574,R019,V0031,2025-01-07,08:00:00,Completed
T0001575,R014,V0006,2025-01-07,08:00:00,Completed
T0001576,R012,V0045,2025-01-04,08:00:00,Completed
T0001577,R012,V0047,2025-01-02,08:00:00,Completed
T0001578,R005,V0009,2025-01-03,08:00:00,Completed
T0001579,R014,V0035,2025-01-01,08:00:00,Completed
T0001580,R013,V0009,2025-01-03,08:00:00,Completed
T0001581,R015,V0047,2025-01-01,08:00:00,Completed
T0001582,R012,V0026,2025-01-06,08:00:00,Completed
T0001583,R013,V0040,2025-01-06,08:00:00,Completed
T0001584,R002,V0003,2025-01-05,08:00:00,Completed
T0001585,R006,V0016,2025-01-04,08:00:00,Completed
T0001586,R009,V0047,2025-01-02,08:00:00,Completed
T0001587,R014,V0034,2025-01-05,08:00:00,Completed
T0001588,R009,V0036,2025-01-02,08:00:00,Completed
T0001589,R004,V0005,2025-01-07,08:00:00,Completed
T0001590,R012,V0033,2025-01-04,08:00:00,Completed
T0001591,R015,V0027,2025-01-05,08:00:00,Completed
T0001592,R020,V0013,2025-01-01,08:00:00,Completed
T0001593,R006,V0025,2025-01-06,08:00:00,Completed
T0001594,R008,V0010,2025-01-04,08:00:00,Completed
T0001595,R009,V0030,2025-01-04,08:00:00,Completed
T0001596,R016,V0028,2025-01-01,08:00:00,Completed
T0001597,R003,V0006,2025-01-02,08:00:00,Completed
T0001598,R010,V0015,2025-01-02,08:00:00,Completed
T0001599,R003,V0019,2025-01-05,08:00:00,Completed
T0001600,R019,V0006,2025-01-04,08:00:00,Completed
T0001601,R004,V0049,2025-01-03,08:00:00,Completed
T0001602,R019,V0046,2025-01-03,08:00:00,Completed
T0001603,R001,V0035,2025-01-04,08:00:00,Completed
T0001604,R018,V0006,2025-01-02,08:00:00,Completed
T0001605,R018,V0047,2025-01-03,08:00:00,Completed
T0001606,R018,V0003,2025-01-02,08:00:00,Completed
T0001607,R010,V0050,2025-01-03,08:00:00,Completed
T0001608,R015,V0026,2025-01-07,08:00:00,Completed
T0001609,R017,V0030,2025-01-02,08:00:00,Completed
T0001610,R001,V0001,2025-01-05,08:00:00,Completed
T0001611,R014,V0026,2025-01-02,08:00:00,Completed
T0001612,R007,V0014,2025-01-03,08:00:00,Completed
T0001613,R013,V0040,2025-01-02,08:00:00,Completed
T0001614,R001,V0050,2025-01-01,08:00:00,Completed
T0001615,R002,V0040,2025-01-05,08:00:00,Completed
T0001616,R018,V0004,2025-01-06,08:00:00,Completed
T0001617,R007,V0005,2025-01-05,08:00:00,Completed
T0001618,R010,V0013,2025-01-02,08:00:00,Completed
T0001619,R004,V0001,2025-01-05,08:00:00,Completed
T0001620,R003,V0047,2025-01-04,08:00:00,Completed
T0001621,R019,V0050,2025-01-07,08:00:00,Completed
T0001622,R017,V0042,2025-01-04,08:00:00,Completed
T0001623,R018,V0017,2025-01-06,08:00:00,Completed
T0001624,R019,V0041,2025-01-07,08:00:00,Cancelled
T0001625,R019,V0039,2025-01-07,08:00:00,Completed
T0001626,R013,V0006,2025-01-01,08:00:00,Completed
T0001627,R006,V0042,2025-01-05,08:00:00,Completed
T0001628,R019,V0015,2025-01-02,08:00:00,Completed
T0001629,R011,V0049,2025-01-02,08:00:00,Completed
T0001630,R004,V0014,2025-01-06,08:00:00,Completed
T0001631,R010,V0016,2025-01-01,08:00:00,Completed
T0001632,R002,V0028,2025-01-04,08:00:00,Completed
T0001633,R015,V0017,2025-01-02,08:00:00,Completed
T0001634,R013,V0033,2025-01-07,08:00:00,Completed
T0001635,R016,V0009,2025-01-04,08:00:00,Completed
T0001636,R010,V0030,2025-01-01,08:00:00,Completed
T0001637,R014,V0012,2025-01-03,08:00:00,Completed
T0001638,R020,V0002,2025-01-04,08:00:00,Completed
T0001639,R003,V0034,2025-01-05,08:00:00,Completed
T0001640,R015,V0036,2025-01-01,08:00:00,Completed
T0001641,R017,V0037,2025-01-04,08:00:00,Completed
T0001642,R013,V0037,2025-01-03,08:00:00,Completed
T0001643,R003,V0010,2025-01-02,08:00:00,Cancelled
T0001644,R013,V0029,2025-01-05,08:00:00,Completed
T0001645,R010,V0031,2025-01-06,08:00:00,Completed
T0001646,R014,V0048,2025-01-06,08:00:00,Completed
T0001647,R017,V0046,2025-01-06,08:00:00,Completed
T0001648,R010,V0007,2025-01-03,08:00:00,Completed
T0001649,R005,V0036,2025-01-03,08:00:00,Completed
T0001650,R019,V0049,2025-01-02,08:00:00,Completed
T0001651,R002,V0003,2025-01-05,08:00:00,Completed
T0001652,R017,V0044,2025-01-05,08:00:00,Completed
T0001653,R017,V0008,2025-01-06,08:00:00,Completed
T0001654,R016,V0013,2025-01-02,08:00:00,Completed
T0001655,R011,V0014,2025-01-07,08:00:00,Completed
T0001656,R006,V0003,2025-01-01,08:00:00,Completed
T0001657,R012,V0038,2025-01-02,08:00:00,Completed
T0001658,R005,V0031,2025-01-02,08:00:00,Completed
T0001659,R004,V0042,2025-01-02,08:00:00,Completed
T0001660,R019,V0040,2025-01-05,08:00:00,Completed
T0001661,R007,V0022,2025-01-07,08:00:00,Completed
T0001662,R018,V0026,2025-01-01,08:00:00,Completed
T0001663,R007,V0037,2025-01-03,08:00:00,Completed
T0001664,R019,V0024,2025-01-06,08:00:00,Completed
T0001665,R019,V0011,2025-01-04,08:00:00,Completed
T0001666,R017,V0008,2025-01-07,08:00:00,Completed
T0001667,R001,V0029,2025-01-06,08:00:00,Completed
T0001668,R018,V0023,2025-01-06,08:00:00,Completed
T0001669,R005,V0004,2025-01-02,08:00:00,Completed
T0001670,R003,V0003,2025-01-07,08:00:00,Completed
T0001671,R012,V0048,2025-01-07,08:00:00,Completed
T0001672,R005,V0042,2025-01-05,08:00:00,Completed
T0001673,R013,V0023,2025-01-06,08:00:00,Completed
T0001674,R002,V0019,2025-01-02,08:00:00,Completed
T0001675,R012,V0009,2025-01-07,08:00:00,Completed
T0001676,R019,V0041,2025-01-01,08:00:00,Completed
T0001677,R005,V0030,2025-01-01,08:00:00,Completed
T0001678,R009,V0022,2025-01-01,08:00:00,Completed
T0001679,R007,V0019,2025-01-01,08:00:00,Completed
T0001680,R003,V0020,2025-01-07,08:00:00,Completed
T0001681,R002,V0024,2025-01-01,08:00:00,Completed
T0001682,R009,V0023,2025-01-03,08:00:00,Completed
T0001683,R007,V0034,2025-01-05,08:00:00,Completed
T0001684,R012,V0050,2025-01-01,08:00:00,Completed
T0001685,R010,V0032,2025-01-01,08:00:00,Completed
T0001686,R005,V0007,2025-01-01,08:00:00,Completed
T0001687,R004,V0019,2025-01-05,08:00:00,Completed
T0001688,R013,V0009,2025-01-06,08:00:00,Completed
T0001689,R014,V0002,2025-01-01,08:00:00,Completed
T0001690,R001,V0011,2025-01-05,08:00:00,Completed
T0001691,R006,V0019,2025-01-07,08:00:00,Completed
T0001692,R020,V0011,2025-01-04,08:00:00,Completed
T0001693,R003,V0004,2025-01-03,08:00:00,Completed
T0001694,R019,V0001,2025-01-03,08:00:00,Completed
T0001695,R012,V0018,2025-01-06,08:00:00,Completed
T0001696,R016,V0031,2025-01-03,08:00:00,Completed
T0001697,R010,V0026,2025-01-07,08:00:00,Completed
T0001698,R011,V0025,2025-01-02,08:00:00,Completed
T0001699,R009,V0033,2025-01-01,08:00:00,Completed
T0001700,R011,V0004,2025-01-01,08:00:00,Completed
T0001701,R004,V0032,2025-01-01,08:00:00,Completed
T0001702,R001,V0009,2025-01-06,08:00:00,Completed
T0001703,R013,V0049,2025-01-03,08:00:00,Completed
T0001704,R011,V0025,2025-01-01,08:00:00,Completed
T0001705,R017,V0008,2025-01-05,08:00:00,Completed
T0001706,R019,V0006,2025-01-03,08:00:00,Completed
T0001707,R018,V0019,2025-01-07,08:00:00,Completed
T0001708,R015,V0017,2025-01-05,08:00:00,Completed
T0001709,R016,V0003,2025-01-07,08:00:00,Completed
T0001710,R009,V0031,2025-01-02,08:00:00,Completed
T0001711,R019,V0020,2025-01-04,08:00:00,Completed
T0001712,R019,V0001,2025-01-06,08:00:00,Completed
T0001713,R007,V0039,2025-01-03,08:00:00,Completed
T0001714,R012,V0027,2025-01-04,08:00:00,Completed
T0001715,R017,V0038,2025-01-05,08:00:00,Completed
T0001716,R013,V0028,2025-01-02,08:00:00,Completed
T0001717,R019,V0032,2025-01-04,08:00:00,Completed
T0001718,R012,V0011,2025-01-07,08:00:00,Completed
T0001719,R007,V0046,2025-01-07,08:00:00,Completed
T0001720,R016,V0015,2025-01-07,08:00:00,Completed
T0001721,R014,V0005,2025-01-06,08:00:00,Cancelled
T0001722,R008,V0046,2025-01-04,08:00:00,Completed
T0001723,R016,V0030,2025-01-04,08:00:00,Completed
T0001724,R005,V0001,2025-01-04,08:00:00,Completed
T0001725,R010,V0035,2025-01-03,08:00:00,Completed
T0001726,R005,V0017,2025-01-02,08:00:00,Completed
T0001727,R004,V0007,2025-01-04,08:00:00,Completed
T0001728,R001,V0023,2025-01-05,08:00:00,Completed
T0001729,R011,V0002,2025-01-05,08:00:00,Completed
T0001730,R010,V0029,2025-01-07,08:00:00,Completed
T0001731,R007,V0044,2025-01-07,08:00:00,Completed
T0001732,R006,V0031,2025-01-04,08:00:00,Completed
T0001733,R011,V0017,2025-01-05,08:00:00,Completed
T0001734,R013,V0033,2025-01-03,08:00:00,Completed
T0001735,R004,V0044,2025-01-07,08:00:00,Completed
T0001736,R001,V0033,2025-01-04,08:00:00,Completed
T0001737,R020,V0015,2025-01-03,08:00:00,Completed
T0001738,R011,V0049,2025-01-06,08:00:00,Completed
T0001739,R015,V0003,2025-01-06,08:00:00,Completed
T0001740,R003,V0045,2025-01-04,08:00:00,Completed
T0001741,R016,V0004,2025-01-03,08:00:00,Completed
T0001742,R014,V0019,2025-01-01,08:00:00,Completed
T0001743,R012,V0047,2025-01-02,08:00:00,Completed
T0001744,R007,V0041,2025-01-05,08:00:00,Completed
T0001745,R017,V0012,2025-01-07,08:00:00,Completed
T0001746,R006,V0043,2025-01-02,08:00:00,Completed
T0001747,R011,V0023,2025-01-07,08:00:00,Completed
T0001748,R018,V0024,2025-01-06,08:00:00,Completed
T0001749,R020,V0028,2025-01-02,08:00:00,Completed
T0001750,R005,V0038,2025-01-06,08:00:00,Completed
T0001751,R005,V0007,2025-01-06,08:00:00,Completed
T0001752,R016,V0010,2025-01-04,08:00:00,Completed
T0001753,R018,V0022,2025-01-07,08:00:00,Completed
T0001754,R012,V0014,2025-01-01,08:00:00,Completed
T0001755,R012,V0050,2025-01-05,08:00:00,Completed
T0001756,R004,V0042,2025-01-03,08:00:00,Completed
T0001757,R011,V0042,2025-01-06,08:00:00,Completed
T0001758,R007,V0007,2025-01-03,08:00:00,Completed
T0001759,R011,V0019,2025-01-07,08:00:00,Completed
T0001760,R007,V0033,2025-01-07,08:00:00,Completed
T0001761,R007,V0044,2025-01-03,08:00:00,Completed
T0001762,R019,V0036,2025-01-02,08:00:00,Completed
T0001763,R020,V0012,2025-01-05,08:00:00,Completed
T0001764,R015,V0026,2025-01-03,08:00:00,Completed
T0001765,R005,V0020,2025-01-01,08:00:00,Completed
T0001766,R020,V0033,2025-01-03,08:00:00,Completed
T0001767,R015,V0023,2025-01-07,08:00:00,Cancelled
T0001768,R002,V0049,2025-01-07,08:00:00,Completed
T0001769,R004,V0005,2025-01-03,08:00:00,Completed
T0001770,R009,V0044,2025-01-04,08:00:00,Completed
T0001771,R014,V0013,2025-01-03,08:00:00,Completed
T0001772,R017,V0016,2025-01-01,08:00:00,Completed
T0001773,R007,V0049,2025-01-01,08:00:00,Completed
T0001774,R008,V0034,2025-01-02,08:00:00,Completed
T0001775,R004,V0006,2025-01-07,08:00:00,Completed
T0001776,R020,V0028,2025-01-02,08:00:00,Completed
T0001777,R006,V0019,2025-01-02,08:00:00,Completed
T0001778,R014,V0034,2025-01-02,08:00:00,Completed
T0001779,R010,V0006,2025-01-03,08:00:00,Completed
T0001780,R004,V0049,2025-01-02,08:00:00,Completed
T0001781,R020,V0024,2025-01-07,08:00:00,Completed
T0001782,R010,V0047,2025-01-07,08:00:00,Completed
T0001783,R008,V0046,2025-01-02,08:00:00,Completed
T0001784,R020,V0044,2025-01-04,08:00:00,Completed
T0001785,R019,V0004,2025-01-04,08:00:00,Completed
T0001786,R019,V0048,2025-01-05,08:00:00,Completed
T0001787,R017,V0006,2025-01-06,08:00:00,Completed
T0001788,R012,V0044,2025-01-03,08:00:00,Completed
T0001789,R011,V0046,2025-01-05,08:00:00,Completed
T0001790,R011,V0007,2025-01-05,08:00:00,Completed
T0001791,R003,V0004,2025-01-05,08:00:00,Completed
T0001792,R004,V0040,2025-01-07,08:00:00,Completed
T0001793,R014,V0046,2025-01-07,08:00:00,Cancelled
T0001794,R002,V0001,2025-01-04,08:00:00,Completed
T0001795,R003,V0043,2025-01-07,08:00:00,Completed
T0001796,R017,V0020,2025-01-07,08:00:00,Completed
T0001797,R020,V0044,2025-01-03,08:00:00,Completed
T0001798,R011,V0012,2025-01-03,08:00:00,Completed
T0001799,R018,V0011,2025-01-07,08:00:00,Completed
T0001800,R017,V0002,2025-01-07,08:00:00,Completed
T0001801,R006,V0023,2025-01-07,08:00:00,Completed
T0001802,R001,V0005,2025-01-03,08:00:00,Completed
T0001803,R001,V0041,2025-01-06,08:00:00,Completed
T0001804,R002,V0047,2025-01-02,08:00:00,Completed
T0001805,R002,V0033,2025-01-05,08:00:00,Completed
T0001806,R019,V0039,2025-01-03,08:00:00,Completed
T0001807,R010,V0046,2025-01-06,08:00:00,Completed
T0001808,R012,V0047,2025-01-03,08:00:00,Completed
T0001809,R020,V0003,2025-01-06,08:00:00,Completed
T0001810,R018,V0001,2025-01-06,08:00:00,Completed
T0001811,R010,V0012,2025-01-06,08:00:00,Completed
T0001812,R008,V0032,2025-01-03,08:00:00,Completed
T0001813,R003,V0036,2025-01-06,08:00:00,Completed
T0001814,R020,V0038,2025-01-06,08:00:00,Completed
T0001815,R020,V0041,2025-01-06,08:00:00,Completed
T0001816,R010,V0015,2025-01-06,08:00:00,Completed
T0001817,R003,V0050,2025-01-07,08:00:00,Completed
T0001818,R004,V0018,2025-01-03,08:00:00,Completed
T0001819,R009,V0044,2025-01-05,08:00:00,Completed
T0001820,R007,V0021,2025-01-02,08:00:00,Completed
T0001821,R008,V0011,2025-01-02,08:00:00,Completed
T0001822,R015,V0047,2025-01-02,08:00:00,Completed
T0001823,R010,V0041,2025-01-06,08:00:00,Completed
T0001824,R011,V0049,2025-01-02,08:00:00,Completed
T0001825,R012,V0009,2025-01-03,08:00:00,Completed
T0001826,R011,V0022,2025-01-01,08:00:00,Completed
T0001827,R008,V0050,2025-01-07,08:00:00,Completed
T0001828,R002,V0049,2025-01-02,08:00:00,Completed
T0001829,R016,V0019,2025-01-05,08:00:00,Completed
T0001830,R018,V0044,2025-01-02,08:00:00,Completed
T0001831,R003,V0043,2025-01-05,08:00:00,Completed
T0001832,R005,V0012,2025-01-06,08:00:00,Completed
T0001833,R013,V0006,2025-01-05,08:00:00,Completed
T0001834,R003,V0018,2025-01-06,08:00:00,Completed
T0001835,R001,V0022,2025-01-01,08:00:00,Completed
T0001836,R002,V0025,2025-01-07,08:00:00,Completed
T0001837,R015,V0017,2025-01-07,08:00:00,Completed
T0001838,R018,V0004,2025-01-02,08:00:00,Completed
T0001839,R002,V0005,2025-01-04,08:00:00,Completed
T0001840,R004,V0002,2025-01-05,08:00:00,Completed
T0001841,R010,V0039,2025-01-01,08:00:00,Completed
T0001842,R003,V0001,2025-01-01,08:00:00,Completed
T0001843,R012,V0013,2025-01-04,08:00:00,Completed
T0001844,R019,V0007,2025-01-01,08:00:00,Completed
T0001845,R007,V0017,2025-01-02,08:00:00,Completed
T0001846,R014,V0006,2025-01-04,08:00:00,Completed
T0001847,R014,V0008,2025-01-01,08:00:00,Completed
T0001848,R019,V0012,2025-01-03,08:00:00,Completed
T0001849,R017,V0014,2025-01-01,08:00:00,Completed
T0001850,R020,V0026,2025-01-05,08:00:00,Completed
T0001851,R014,V0033,2025-01-02,08:00:00,Completed
T0001852,R009,V0048,2025-01-04,08:00:00,Completed
T0001853,R015,V0042,2025-01-06,08:00:00,Completed
T0001854,R014,V0031,2025-01-04,08:00:00,Completed
T0001855,R013,V0029,2025-01-07,08:00:00,Completed
T0001856,R005,V0028,2025-01-07,08:00:00,Completed
T0001857,R019,V0032,2025-01-03,08:00:00,Completed
T0001858,R005,V0026,2025-01-02,08:00:00,Completed
T0001859,R005,V0006,2025-01-03,08:00:00,Completed
T0001860,R004,V0043,2025-01-03,08:00:00,Completed
T0001861,R014,V0027,2025-01-06,08:00:00,Completed
T0001862,R013,V0028,2025-01-02,08:00:00,Completed
T0001863,R006,V0040,2025-01-04,08:00:00,Cancelled
T0001864,R013,V0013,2025-01-01,08:00:00,Completed
T0001865,R014,V0016,2025-01-04,08:00:00,Completed
T0001866,R018,V0023,2025-01-04,08:00:00,Completed
T0001867,R003,V0008,2025-01-05,08:00:00,Completed
T0001868,R019,V0035,2025-01-01,08:00:00,Completed
T0001869,R020,V0011,2025-01-04,08:00:00,Completed
T0001870,R010,V0008,2025-01-07,08:00:00,Completed
T0001871,R015,V0046,2025-01-06,08:00:00,Completed
T0001872,R006,V0037,2025-01-01,08:00:00,Completed
T0001873,R017,V0038,2025-01-05,08:00:00,Completed
T0001874,R006,V0047,2025-01-03,08:00:00,Completed
T0001875,R005,V0043,2025-01-05,08:00:00,Completed
T0001876,R010,V0015,2025-01-01,08:00:00,Completed
T0001877,R020,V0026,2025-01-04,08:00:00,Completed
T0001878,R019,V0012,2025-01-06,08:00:00,Completed
T0001879,R008,V0009,2025-01-03,08:00:00,Completed
T0001880,R020,V0028,2025-01-07,08:00:00,Completed
T0001881,R006,V0038,2025-01-02,08:00:00,Completed
T0001882,R002,V0016,2025-01-07,08:00:00,Completed
T0001883,R008,V0030,2025-01-06,08:00:00,Completed
T0001884,R015,V0032,2025-01-03,08:00:00,Completed
T0001885,R018,V0033,2025-01-02,08:00:00,Completed
T0001886,R020,V0025,2025-01-07,08:00:00,Completed
T0001887,R010,V0041,2025-01-05,08:00:00,Cancelled
T0001888,R008,V0028,2025-01-04,08:00:00,Completed
T0001889,R016,V0047,2025-01-05,08:00:00,Completed
T0001890,R009,V0027,2025-01-01,08:00:00,Completed
T0001891,R005,V0018,2025-01-04,08:00:00,Completed
T0001892,R014,V0001,2025-01-02,08:00:00,Completed
T0001893,R004,V0037,2025-01-02,08:00:00,Completed
T0001894,R018,V0028,2025-01-05,08:00:00,Completed
T0001895,R001,V0036,2025-01-03,08:00:00,Completed
T0001896,R008,V0002,2025-01-07,08:00:00,Completed
T0001897,R018,V0044,2025-01-02,08:00:00,Completed
T0001898,R001,V0022,2025-01-03,08:00:00,Completed
T0001899,R006,V0044,2025-01-01,08:00:00,Completed
T0001900,R018,V0015,2025-01-07,08:00:00,Completed
T0001901,R005,V0024,2025-01-01,08:00:00,Completed
T0001902,R006,V0047,2025-01-05,08:00:00,Completed
T0001903,R001,V0029,2025-01-07,08:00:00,Completed
T0001904,R002,V0034,2025-01-02,08:00:00,Completed
T0001905,R015,V0006,2025-01-04,08:00:00,Completed
T0001906,R001,V0024,2025-01-01,08:00:00,Completed
T0001907,R016,V0017,2025-01-07,08:00:00,Completed
T0001908,R020,V0009,2025-01-05,08:00:00,Cancelled
T0001909,R008,V0047,2025-01-04,08:00:00,Completed
T0001910,R001,V0033,2025-01-01,08:00:00,Completed
T0001911,R004,V0008,2025-01-07,08:00:00,Completed
T0001912,R014,V0034,2025-01-01,08:00:00,Completed
T0001913,R004,V0027,2025-01-02,08:00:00,Completed
T0001914,R005,V0030,2025-01-03,08:00:00,Completed
T0001915,R011,V0007,2025-01-02,08:00:00,Completed
T0001916,R007,V0005,2025-01-03,08:00:00,Completed
T0001917,R019,V0025,2025-01-04,08:00:00,Completed
T0001918,R001,V0001,2025-01-01,08:00:00,Completed
T0001919,R017,V0019,2025-01-04,08:00:00,Completed
T0001920,R017,V0023,2025-01-06,08:00:00,Completed
T0001921,R016,V0007,2025-01-05,08:00:00,Completed
T0001922,R008,V0010,2025-01-03,08:00:00,Completed
T0001923,R016,V0042,2025-01-04,08:00:00,Completed
