ticket_id,passenger_id,trip_id,boarding_stop_id,alighting_stop_id,timestamp,fare
TK00003763,P000370,T0001058,S0039,S0023,2025-01-01 08:15:00,1.67
TK00003764,P000327,T0001157,S0031,S0043,2025-01-01 08:15:00,3.96
TK00003765,P000534,T0000639,S0067,S0027,2025-01-01 08:15:00,4.45
TK00003766,P000350,T0000051,S0033,S0081,2025-01-01 08:15:00,2.85
TK00003767,P000280,T0000318,S0080,S0004,2025-01-01 08:15:00,1.75
TK00003768,P000323,T0001449,S0088,S0080,2025-01-01 08:15:00,4.49
TK00003769,P000182,T0000706,S0047,S0014,2025-01-01 08:15:00,2.35
TK00003770,P000944,T0001333,S0007,S0023,2025-01-01 08:15:00,3.89
TK00003771,P000418,T0001794,S0037,S0029,2025-01-01 08:15:00,1.53
TK00003772,P000784,T0001265,S0015,S0066,2025-01-01 08:15:00,3.53
TK00003773,P000478,T0000348,S0026,S0055,2025-01-01 08:15:00,1.76
TK00003774,,T0000859,S0088,S0069,2025-01-01 08:15:00,3.46
TK00003775,P000328,T0001041,S0009,S0078,2025-01-01 08:15:00,4.74
TK00003776,P000771,T0000419,S0092,S0076,2025-01-01 08:15:00,1.72
TK00003777,P000917,T0001981,S0019,S0014,2025-01-01 08:15:00,2.59
TK00003778,P000567,T0000610,S0064,S0018,2025-01-01 08:15:00,4.41
TK00003779,P000511,T0000996,S0049,S0081,2025-01-01 08:15:00,4.92
TK00003780,P000912,T0001845,S0010,S0001,2025-01-01 08:15:00,2.8
TK00003781,P000898,T0001163,S0044,S0006,2025-01-01 08:15:00,2.58
TK00003782,P000354,T0001550,S0100,S0021,2025-01-01 08:15:00,4.0
TK00003783,P000619,T0001348,S0037,S0060,2025-01-01 08:15:00,2.89
TK00003784,P000348,T0001278,S0022,S0067,2025-01-01 08:15:00,3.65
TK00003785,P000551,T0001585,S0021,S0039,2025-01-01 08:15:00,4.54
TK00003786,P000729,T0001595,S0036,S0026,2025-01-01 08:15:00,4.77
TK00003787,P000437,T0000671,S0010,S0083,2025-01-01 08:15:00,2.24
TK00003788,P000199,T0000747,S0043,S0011,2025-01-01 08:15:00,4.2
TK00003789,P000057,T0001372,S0005,S0013,2025-01-01 08:15:00,1.97
TK00003789,P000057,T0001372,S0005,S0013,2025-01-01 08:15:00,1.97
TK00003790,P000842,T0000089,S0015,S0052,2025-01-01 08:15:00,2.14
TK00003791,P000165,T0001898,S0090,S0050,2025-01-01 08:15:00,2.73
TK00003792,P000275,T0001255,S0003,S0068,2025-01-01 08:15:00,3.35
TK00003793,P000539,T0001104,S0094,S0061,2025-01-01 08:15:00,1.79
TK00003794,P000124,T0000447,S0092,S0071,2025-01-01 08:15:00,3.58
TK00003795,P000539,T0001957,S0061,S0065,2025-01-01 08:15:00,4.41
TK00003796,P000925,T0001668,S0054,S0051,2025-01-01 08:15:00,2.91
TK00003797,P000232,T0000025,S0094,S0084,2025-01-01 08:15:00,4.77
TK00003798,P000096,T0001469,S0090,S0001,2025-01-01 08:15:00,3.58
TK00003799,P000641,T0001665,S0074,S0023,2025-01-01 08:15:00,1.94
TK00003800,P000838,T0000088,S0037,S0045,2025-01-01 08:15:00,4.82
TK00003801,P000620,T0000315,S0078,S0093,2025-01-01 08:15:00,1.61
TK00003802,P000652,T0000633,S0099,S0025,2025-01-01 08:15:00,4.22
TK00003803,P000519,T0000829,S0034,S0090,2025-01-01 08:15:00,4.79
TK00003804,P000474,T0001605,S0070,S0078,2025-01-01 08:15:00,4.19
TK00003805,P000819,T0001466,S0040,S0029,2025-01-01 08:15:00,4.76
TK00003806,P000429,T0000946,S0015,S0083,2025-01-01 08:15:00,2.55
TK00003807,P000433,T0001630,S0050,S0020,2025-01-01 08:15:00,3.48
TK00003808,P000690,T0001315,S0009,S0094,2025-01-01 08:15:00,4.08
TK00003809,P000048,T0001704,S0042,S0048,2025-01-01 08:15:00,2.16
TK00003810,P000803,T0000347,S0044,S0054,2025-01-01 08:15:00,2.27
TK00003811,P000094,T0001476,S0012,S0047,2025-01-01 08:15:00,3.82
TK00003812,P000995,T0001251,S0087,S0016,2025-01-01 08:15:00,4.41
TK00003813,P000203,T0001797,S0011,S0020,2025-01-01 08:15:00,4.05
TK00003814,,T0000182,S0009,S0003,2025-01-01 08:15:00,4.78
TK00003815,P000820,T0001374,S0015,S0004,2025-01-01 08:15:00,3.94
TK00003816,P000449,T0000436,S0082,S0085,2025-01-01 08:15:00,2.75
TK00003817,P000985,T0001638,S0038,S0027,2025-01-01 08:15:00,4.41
TK00003818,P000895,T0001863,S0082,S0061,2025-01-01 08:15:00,2.01
TK00003819,P000185,T0001079,S0078,S0063,2025-01-01 08:15:00,3.29
TK00003820,P000708,T0000709,S0062,S0003,2025-01-01 08:15:00,3.71
TK00003821,P000034,T0000790,S0073,S0039,2025-01-01 08:15:00,2.15
TK00003822,P000573,T0001553,S0100,S0067,2025-01-01 08:15:00,2.93
TK00003823,P000130,T0000018,S0081,S0058,2025-01-01 08:15:00,4.09
TK00003824,P000401,T0000523,S0086,S0060,2025-01-01 08:15:00,2.43
TK00003825,P000568,T0001806,S0020,S0084,2025-01-01 08:15:00,2.02
TK00003826,P000056,T0001561,S0047,S0046,2025-01-01 08:15:00,1.65
TK00003827,P000252,T0001156,S0092,S0019,2025-01-01 08:15:00,4.66
TK00003828,P000696,T0001033,S0092,S0047,2025-01-01 08:15:00,3.83
TK00003829,P000652,T0000822,S0073,S0049,2025-01-01 08:15:00,3.0
TK00003830,P000828,T0000217,S0083,S0022,2025-01-01 08:15:00,3.94
TK00003831,P000415,T0001402,S0009,S0093,2025-01-01 08:15:00,3.75
TK00003832,P000536,T0000407,S0099,S0068,2025-01-01 08:15:00,4.18
TK00003833,P000309,T0000804,S0089,S0059,2025-01-01 08:15:00,4.65
TK00003834,P000852,T0000437,S0087,S0025,2025-01-01 08:15:00,2.74
TK00003835,P000439,T0000500,S0024,S0050,2025-01-01 08:15:00,1.95
TK00003836,P000360,T0001964,S0013,S0075,2025-01-01 08:15:00,3.54
TK00003837,P000900,T0001059,S0063,S0066,2025-01-01 08:15:00,2.97
TK00003838,P000109,T0000644,S0003,S0099,2025-01-01 08:15:00,3.99
TK00003839,P000870,T0000831,S0013,S0015,2025-01-01 08:15:00,4.99
TK00003840,,T0000133,S0065,S0086,2025-01-01 08:15:00,3.98
TK00003841,P000501,T0001305,S0003,S0009,2025-01-01 08:15:00,3.31
TK00003842,P000672,T0001149,S0054,S0098,2025-01-01 08:15:00,4.42
TK00003843,P000669,T0001041,S0066,S0061,2025-01-01 08:15:00,2.72
TK00003844,P000504,T0001886,S0071,S0049,2025-01-01 08:15:00,4.71
TK00003845,P000616,T0001226,S0067,S0034,2025-01-01 08:15:00,3.34
TK00003846,P000616,T0000982,S0009,S0093,2025-01-01 08:15:00,4.46
TK00003847,P000832,T0000441,S0085,S0063,2025-01-01 08:15:00,4.87
TK00003848,P000251,T0001872,S0042,S0016,2025-01-01 08:15:00,4.03
TK00003849,P000922,T0001828,S0092,S0025,2025-01-01 08:15:00,3.35
TK00003850,P000627,T0000211,S0036,S0079,2025-01-01 08:15:00,2.75
TK00003851,P000236,T0001566,S0005,S0028,2025-01-01 08:15:00,3.89
TK00003852,P000344,T0001154,S0010,S0045,2025-01-01 08:15:00,1.87
TK00003853,P000444,T0000581,S0066,S0088,2025-01-01 08:15:00,2.07
TK00003854,P000127,T0000462,S0008,S0082,2025-01-01 08:15:00,3.53
TK00003855,P000530,T0001918,S0029,S0099,2025-01-01 08:15:00,2.75
TK00003856,P000685,T0001091,S0055,S0090,2025-01-01 08:15:00,3.78
TK00003857,P000093,T0001916,S0024,S0060,2025-01-01 08:15:00,4.55
TK00003858,P000582,T0000194,S0071,S0067,2025-01-01 08:15:00,1.79
TK00003859,P000377,T0001559,S0018,S0059,2025-01-01 08:15:00,3.36
TK00003860,P000899,T0000750,S0026,S0002,2025-01-01 08:15:00,1.98
TK00003861,P000146,T0001183,S0064,S0098,2025-01-01 08:15:00,3.87
TK00003862,P000145,T0001904,S0007,S0026,2025-01-01 08:15:00,4.64
TK00003863,P000388,T0001809,S0040,S0022,2025-01-01 08:15:00,3.02
TK00003864,P000496,T0001328,S0024,S0083,2025-01-01 08:15:00,3.84
TK00003865,P000920,T0000997,S0012,S0027,2025-01-01 08:15:00,2.53
TK00003866,P000428,T0000234,S0026,S0014,2025-01-01 08:15:00,3.76
TK00003867,P000261,T0001087,S0096,S0020,2025-01-01 08:15:00,1.52
TK00003868,P000268,T0001895,S0071,S0040,2025-01-01 08:15:00,3.68
TK00003869,P000376,T0001272,S0097,S0022,2025-01-01 08:15:00,4.23
TK00003870,P000871,T0000600,S0013,S0098,2025-01-01 08:15:00,1.7
TK00003871,P000138,T0000618,S0089,S0027,2025-01-01 08:15:00,2.22
TK00003872,P000439,T0001079,S0015,S0052,2025-01-01 08:15:00,4.59
TK00003873,P000557,T0001705,S0038,S0054,2025-01-01 08:15:00,3.61
TK00003874,P000531,T0001655,S0013,S0034,2025-01-01 08:15:00,2.86
TK00003875,P000295,T0001041,S0037,S0023,2025-01-01 08:15:00,2.61
TK00003876,P000844,T0001533,S0039,S0028,2025-01-01 08:15:00,2.83
TK00003877,P000667,T0000824,S0056,S0005,2025-01-01 08:15:00,2.45
TK00003878,P000861,T0001983,S0069,S0014,2025-01-01 08:15:00,3.6
TK00003879,P000993,T0001396,S0078,S0006,2025-01-01 08:15:00,4.7
TK00003880,P000341,T0001537,S0002,S0094,2025-01-01 08:15:00,3.97
TK00003881,P000969,T0001826,S0020,S0042,2025-01-01 08:15:00,3.31
TK00003882,P000405,T0001613,S0014,S0056,2025-01-01 08:15:00,2.63
TK00003883,P000417,T0000564,S0099,S0067,2025-01-01 08:15:00,2.21
TK00003884,P000208,T0001222,S0092,S0074,2025-01-01 08:15:00,4.41
TK00003884,P000208,T0001222,S0092,S0074,2025-01-01 08:15:00,4.41
TK00003885,P000377,T0000912,S0030,S0030,2025-01-01 08:15:00,4.27
TK00003886,P000307,T0000978,S0098,S0067,2025-01-01 08:15:00,3.91
TK00003887,P000330,T0000562,S0018,S0059,2025-01-01 08:15:00,3.73
TK00003888,P000705,T0001515,S0035,S0032,2025-01-01 08:15:00,4.49
TK00003889,P000720,T0001705,S0013,S0090,2025-01-01 08:15:00,4.98
TK00003890,P000573,T0000767,S0070,S0069,2025-01-01 08:15:00,4.01
TK00003891,P000642,T0000091,S0092,S0078,2025-01-01 08:15:00,1.55
TK00003892,P000732,T0001666,S0050,S0077,2025-01-01 08:15:00,3.01
TK00003893,P000778,T0000718,S0049,S0097,2025-01-01 08:15:00,3.07
TK00003894,P000871,T0000670,S0067,S0075,2025-01-01 08:15:00,3.57
TK00003895,P000987,T0001450,S0006,S0100,2025-01-01 08:15:00,4.14
TK00003896,P000620,T0001177,S0028,S0096,2025-01-01 08:15:00,4.85
TK00003897,P000994,T0000866,S0010,S0091,2025-01-01 08:15:00,3.76
TK00003898,P000754,T0001085,S0058,S0031,2025-01-01 08:15:00,3.43
TK00003899,P000035,T0000454,S0061,S0036,2025-01-01 08:15:00,3.57
TK00003900,P000588,T0000096,S0027,S0030,2025-01-01 08:15:00,4.55
TK00003901,P000840,T0001752,S0022,S0068,2025-01-01 08:15:00,2.18
TK00003902,P000807,T0001190,S0049,S0079,2025-01-01 08:15:00,2.86
TK00003903,P000940,T0000964,S0014,S0071,2025-01-01 08:15:00,2.53
TK00003904,P000608,T0000066,S0066,S0063,2025-01-01 08:15:00,3.53
TK00003905,P000322,T0000707,S0048,S0065,2025-01-01 08:15:00,2.67
TK00003906,P000555,T0000108,S0038,S0090,2025-01-01 08:15:00,3.85
TK00003907,P000513,T0000242,S0057,S0050,2025-01-01 08:15:00,3.77
TK00003908,P000039,T0001301,S0016,S0090,2025-01-01 08:15:00,3.69
TK00003909,P000466,T0001559,S0007,S0036,2025-01-01 08:15:00,4.79
TK00003910,P000081,T0000624,S0016,S0040,2025-01-01 08:15:00,1.66
TK00003911,P000121,T0001796,S0092,S0053,2025-01-01 08:15:00,4.75
TK00003912,P000471,T0000618,S0053,S0055,2025-01-01 08:15:00,2.06
TK00003913,P000660,T0000308,S0021,S0083,2025-01-01 08:15:00,4.64
TK00003914,P000888,T0001309,S0008,S0085,2025-01-01 08:15:00,3.47
TK00003915,P000969,T0000768,S0040,S0073,2025-01-01 08:15:00,4.25
TK00003916,P000538,T0000935,S0096,S0086,2025-01-01 08:15:00,3.2
TK00003917,P000075,T0001153,S0063,S0027,2025-01-01 08:15:00,3.7
TK00003918,P000489,T0000126,S0065,S0067,2025-01-01 08:15:00,2.68
TK00003919,P000119,T0001023,S0082,S0070,2025-01-01 08:15:00,3.39
TK00003920,P000266,T0001677,S0043,S0024,2025-01-01 08:15:00,2.28
TK00003921,P000793,T0000412,S0042,S0047,2025-01-01 08:15:00,4.18
TK00003922,P000378,T0000629,S0042,S0043,2025-01-01 08:15:00,2.4
TK00003923,P000103,T0000945,S0008,S0021,2025-01-01 08:15:00,1.98
TK00003924,P000270,T0001052,S0026,S0074,2025-01-01 08:15:00,2.34
TK00003925,P000299,T0001901,S0037,S0025,2025-01-01 08:15:00,4.68
TK00003926,P000372,T0000277,S0049,S0080,2025-01-01 08:15:00,2.89
TK00003927,P000316,T0001668,S0089,S0007,2025-01-01 08:15:00,3.51
TK00003928,P000537,T0000505,S0098,S0051,2025-01-01 08:15:00,3.82
TK00003929,P000933,T0001733,S0048,S0032,2025-01-01 08:15:00,3.6
TK00003930,P000521,T0001149,S0065,S0090,2025-01-01 08:15:00,2.41
TK00003931,P000633,T0000075,S0046,S0082,2025-01-01 08:15:00,4.61
TK00003932,P000376,T0001372,S0055,S0086,2025-01-01 08:15:00,3.92
TK00003933,P000950,T0001036,S0044,S0033,2025-01-01 08:15:00,4.29
TK00003934,P000627,T0000028,S0063,S0087,2025-01-01 08:15:00,4.5
TK00003935,P000687,T0000132,S0086,S0014,2025-01-01 08:15:00,4.78
TK00003936,P000222,T0001318,S0007,S0005,2025-01-01 08:15:00,2.9
TK00003937,P000229,T0000071,S0069,S0074,2025-01-01 08:15:00,3.05
TK00003938,P000177,T0001035,S0038,S0022,2025-01-01 08:15:00,4.13
TK00003939,P000480,T0000797,S0046,S0023,2025-01-01 08:15:00,4.97
TK00003940,P000857,T0000098,S0076,S0055,2025-01-01 08:15:00,3.83
TK00003941,P000724,T0001086,S0017,S0063,2025-01-01 08:15:00,4.83
TK00003942,P000623,T0001575,S0015,S0023,2025-01-01 08:15:00,3.89
TK00003943,P000568,T0001412,S0042,S0008,2025-01-01 08:15:00,2.64
TK00003944,P000018,T0000747,S0090,S0093,2025-01-01 08:15:00,3.79
TK00003945,P000792,T0000894,S0085,S0006,2025-01-01 08:15:00,2.88
TK00003946,P000619,T0001218,S0098,S0046,2025-01-01 08:15:00,2.47
TK00003947,P000155,T0000832,S0026,S0023,2025-01-01 08:15:00,3.26
TK00003948,P000161,T0000105,S0073,S0010,2025-01-01 08:15:00,4.12
TK00003949,P000045,T0000848,S0027,S0040,2025-01-01 08:15:00,3.18
TK00003950,P000741,T0001556,S0025,S0090,2025-01-01 08:15:00,3.27
TK00003951,P000135,T0000296,S0005,S0076,2025-01-01 08:15:00,1.84
TK00003952,P000217,T0000811,S0029,S0029,2025-01-01 08:15:00,4.54
TK00003953,P000479,T0001997,S0016,S0062,2025-01-01 08:15:00,4.7
TK00003954,P000394,T0000862,S0055,S0100,2025-01-01 08:15:00,4.14
TK00003955,P000417,T0001715,S0058,S0084,2025-01-01 08:15:00,1.59
TK00003956,P000845,T0001732,S0055,S0034,2025-01-01 08:15:00,3.3
TK00003957,P000980,T0001235,S0017,S0048,2025-01-01 08:15:00,3.27
TK00003958,P000651,T0000747,S0027,S0054,2025-01-01 08:15:00,4.21
TK00003959,P000033,T0000764,S0094,S0066,2025-01-01 08:15:00,4.86
TK00003960,P000405,T0000239,S0079,S0039,2025-01-01 08:15:00,2.19
TK00003961,P000258,T0000326,S0011,S0076,2025-01-01 08:15:00,2.93
TK00003962,P000170,T0000978,S0061,S0050,2025-01-01 08:15:00,1.56
TK00003963,P000162,T0000001,S0100,S0044,2025-01-01 08:15:00,2.74
TK00003964,P000021,T0000125,S0062,S0094,2025-01-01 08:15:00,1.9
TK00003965,P000816,T0000351,S0076,S0100,2025-01-01 08:15:00,4.87
TK00003966,P000162,T0001646,S0015,S0014,2025-01-01 08:15:00,1.77
TK00003967,P000620,T0001552,S0100,S0067,2025-01-01 08:15:00,4.15
TK00003968,P000468,T0000619,S0020,S0091,2025-01-01 08:15:00,4.89
TK00003969,P000356,T0000084,S0049,S0022,2025-01-01 08:15:00,2.39
TK00003969,P000356,T0000084,S0049,S0022,2025-01-01 08:15:00,2.39
TK00003970,P000960,T0001829,S0094,S0040,2025-01-01 08:15:00,1.81
TK00003971,P000060,T0001585,S0049,S0087,2025-01-01 08:15:00,2.93
TK00003972,P000100,T0001376,S0026,S0007,2025-01-01 08:15:00,2.84
TK00003973,P000202,T0000770,S0090,S0019,2025-01-01 08:15:00,4.96
TK00003974,P000292,T0001213,S0063,S0011,2025-01-01 08:15:00,2.82
TK00003975,P000249,T0001381,S0089,S0001,2025-01-01 08:15:00,3.34
TK00003976,P000829,T0001313,S0025,S0027,2025-01-01 08:15:00,3.85
TK00003977,P000963,T0000166,S0057,S0021,2025-01-01 08:15:00,1.99
TK00003978,P000991,T0000202,S0048,S0030,2025-01-01 08:15:00,3.04
TK00003979,P000782,T0000877,S0016,S0096,2025-01-01 08:15:00,1.71
TK00003980,P000307,T0000364,S0071,S0020,2025-01-01 08:15:00,1.56
TK00003981,P000985,T0000329,S0045,S0033,2025-01-01 08:15:00,3.04
TK00003982,P000526,T0000112,S0098,S0036,2025-01-01 08:15:00,3.28
TK00003983,P000942,T0000372,S0033,S0017,2025-01-01 08:15:00,3.65
TK00003984,P000128,T0000525,S0092,S0095,2025-01-01 08:15:00,3.17
TK00003985,P000986,T0001927,S0030,S0085,2025-01-01 08:15:00,2.07
TK00003986,P000382,T0001052,S0031,S0058,2025-01-01 08:15:00,3.38
TK00003987,P000301,T0001753,S0078,S0046,2025-01-01 08:15:00,3.91
TK00003988,P000239,T0001007,S0058,S0084,2025-01-01 08:15:00,3.0
TK00003989,P000564,T0001654,S0094,S0068,2025-01-01 08:15:00,4.77
TK00003990,P000174,T0001456,S0001,S0059,2025-01-01 08:15:00,3.31
TK00003991,P000274,T0001893,S0023,S0035,2025-01-01 08:15:00,2.74
TK00003992,P000282,T0000839,S0098,S0049,2025-01-01 08:15:00,3.88
TK00003993,P000734,T0001516,S0089,S0007,2025-01-01 08:15:00,3.38
TK00003994,P000036,T0001645,S0071,S0082,2025-01-01 08:15:00,4.94
TK00003995,P001000,T0001714,S0075,S0024,2025-01-01 08:15:00,2.33
TK00003996,P000842,T0000390,S0044,S0051,2025-01-01 08:15:00,2.7
TK00003997,P000810,T0000713,S0074,S0016,2025-01-01 08:15:00,3.3
TK00003998,P000804,T0001485,S0036,S0037,2025-01-01 08:15:00,2.58
TK00003999,P000282,T0001031,S0043,S0086,2025-01-01 08:15:00,4.15
TK00004000,P000313,T0000280,S0021,S0036,2025-01-01 08:15:00,3.73
TK00004001,P000656,T0001794,S0029,S0040,2025-01-01 08:15:00,4.97
TK00004002,P000597,T0001045,S0048,S0005,2025-01-01 08:15:00,1.87
TK00004003,P000389,T0000415,S0065,S0041,2025-01-01 08:15:00,3.38
TK00004004,P000531,T0001256,S0079,S0097,2025-01-01 08:15:00,4.39
TK00004005,P000232,T0000959,S0040,S0009,2025-01-01 08:15:00,2.07
TK00004006,P000215,T0001703,S0096,S0016,2025-01-01 08:15:00,1.82
TK00004007,P000085,T0001015,S0087,S0088,2025-01-01 08:15:00,3.03
TK00004008,P000935,T0000370,S0028,S0055,2025-01-01 08:15:00,2.66
TK00004009,P000980,T0000352,S0018,S0031,2025-01-01 08:15:00,2.3
TK00004010,P000934,T0001837,S0073,S0055,2025-01-01 08:15:00,4.11
TK00004011,P000136,T0000806,S0060,S0090,2025-01-01 08:15:00,2.44
TK00004012,P000113,T0001119,S0069,S0055,2025-01-01 08:15:00,2.47
TK00004013,P000976,T0001351,S0066,S0031,2025-01-01 08:15:00,2.35
TK00004014,P000776,T0000209,S0030,S0009,2025-01-01 08:15:00,3.5
TK00004015,P000273,T0001555,S0001,S0052,2025-01-01 08:15:00,3.84
TK00004016,P000220,T0000780,S0039,S0009,2025-01-01 08:15:00,4.32
TK00004017,P000732,T0001979,S0044,S0087,2025-01-01 08:15:00,1.79
TK00004018,P000440,T0000707,S0079,S0013,2025-01-01 08:15:00,3.58
TK00004019,P000231,T0000594,S0011,S0010,2025-01-01 08:15:00,2.71
TK00004020,P000008,T0000320,S0076,S0038,2025-01-01 08:15:00,3.88
TK00004021,P000414,T0001465,S0079,S0002,2025-01-01 08:15:00,4.79
TK00004022,P000513,T0001297,S0059,S0087,2025-01-01 08:15:00,3.15
TK00004023,P000452,T0001105,S0015,S0082,2025-01-01 08:15:00,3.71
TK00004024,P000931,T0000301,S0038,S0019,2025-01-01 08:15:00,3.56
TK00004025,P000258,T0000905,S0060,S0064,2025-01-01 08:15:00,4.35
TK00004026,P000876,T0001178,S0100,S0009,2025-01-01 08:15:00,3.72
TK00004027,P000934,T0000844,S0025,S0055,2025-01-01 08:15:00,3.3
TK00004028,P000200,T0000022,S0088,S0100,2025-01-01 08:15:00,4.36
TK00004029,P000363,T0001598,S0069,S0069,2025-01-01 08:15:00,1.65
TK00004030,P000256,T0001514,S0067,S0044,2025-01-01 08:15:00,4.14
TK00004031,P000023,T0000317,S0079,S0051,2025-01-01 08:15:00,2.15
TK00004032,P000069,T0001125,S0044,S0019,2025-01-01 08:15:00,1.6
TK00004033,P000191,T0000190,S0039,S0068,2025-01-01 08:15:00,3.48
TK00004034,P000641,T0000394,S0010,S0024,2025-01-01 08:15:00,3.51
TK00004035,P000631,T0000193,S0025,S0031,2025-01-01 08:15:00,4.3
TK00004036,P000545,T0000466,S0097,S0050,2025-01-01 08:15:00,2.49
TK00004037,P000599,T0000798,S0082,S0043,2025-01-01 08:15:00,4.92
TK00004038,P000017,T0001509,S0086,S0066,2025-01-01 08:15:00,2.89
TK00004039,P000010,T0001853,S0011,S0024,2025-01-01 08:15:00,4.12
TK00004040,P000038,T0000605,S0023,S0061,2025-01-01 08:15:00,2.02
TK00004041,P000852,T0000331,S0099,S0051,2025-01-01 08:15:00,3.05
TK00004042,P000688,T0000287,S0085,S0046,2025-01-01 08:15:00,4.86
TK00004043,P000369,T0000784,S0056,S0046,2025-01-01 08:15:00,1.55
TK00004044,P000751,T0000072,S0017,S0040,2025-01-01 08:15:00,3.48
TK00004045,P000749,T0001608,S0065,S0040,2025-01-01 08:15:00,2.41
TK00004046,P000181,T0000684,S0001,S0042,2025-01-01 08:15:00,4.51
TK00004047,P000576,T0000814,S0059,S0009,2025-01-01 08:15:00,2.43
TK00004048,P000184,T0000562,S0067,S0094,2025-01-01 08:15:00,4.85
TK00004049,P000911,T0000651,S0011,S0090,2025-01-01 08:15:00,1.8
TK00004050,P000208,T0000175,S0056,S0066,2025-01-01 08:15:00,4.75
TK00004051,P000499,T0000052,S0094,S0040,2025-01-01 08:15:00,3.89
TK00004052,P000663,T0001734,S0056,S0092,2025-01-01 08:15:00,2.24
TK00004053,P000608,T0000295,S0010,S0031,2025-01-01 08:15:00,3.45
TK00004054,P000867,T0000505,S0018,S0022,2025-01-01 08:15:00,4.95
TK00004054,P000867,T0000505,S0018,S0022,2025-01-01 08:15:00,4.95
TK00004055,P000113,T0000627,S0064,S0038,2025-01-01 08:15:00,1.83
TK00004056,P000121,T0000127,S0049,S0056,2025-01-01 08:15:00,1.89
TK00004057,P000826,T0000655,S0001,S0039,2025-01-01 08:15:00,4.58
TK00004058,P000499,T0001340,S0063,S0087,2025-01-01 08:15:00,4.44
TK00004059,P000106,T0001494,S0055,S0004,2025-01-01 08:15:00,3.74
TK00004060,,T0001398,S0080,S0069,2025-01-01 08:15:00,2.54
TK00004061,,T0001744,S0049,S0029,2025-01-01 08:15:00,2.72
TK00004062,P000207,T0001519,S0008,S0092,2025-01-01 08:15:00,4.34
TK00004063,P000289,T0001998,S0099,S0061,2025-01-01 08:15:00,2.35
TK00004064,P000707,T0000299,S0008,S0064,2025-01-01 08:15:00,1.56
TK00004065,P000380,T0000705,S0012,S0063,2025-01-01 08:15:00,3.63
TK00004066,P000549,T0000250,S0061,S0001,2025-01-01 08:15:00,3.83
TK00004067,P000140,T0000164,S0021,S0027,2025-01-01 08:15:00,3.66
TK00004068,P000553,T0001958,S0025,S0077,2025-01-01 08:15:00,2.38
TK00004069,P000683,T0000713,S0033,S0074,2025-01-01 08:15:00,1.77
TK00004070,,T0000169,S0005,S0017,2025-01-01 08:15:00,4.16
TK00004071,P000940,T0001195,S0016,S0031,2025-01-01 08:15:00,2.84
TK00004072,P000561,T0001598,S0075,S0049,2025-01-01 08:15:00,2.63
TK00004073,P000061,T0000972,S0073,S0036,2025-01-01 08:15:00,1.84
TK00004074,P000804,T0001474,S0036,S0022,2025-01-01 08:15:00,4.71
TK00004075,P000237,T0000327,S0076,S0080,2025-01-01 08:15:00,3.64
TK00004076,P000064,T0000026,S0031,S0081,2025-01-01 08:15:00,1.82
TK00004077,P000413,T0000202,S0074,S0097,2025-01-01 08:15:00,4.54
TK00004078,P000488,T0000025,S0026,S0066,2025-01-01 08:15:00,3.99
TK00004079,P000852,T0001725,S0100,S0053,2025-01-01 08:15:00,1.78
TK00004080,P000958,T0000547,S0032,S0012,2025-01-01 08:15:00,3.64
TK00004081,P000248,T0001930,S0080,S0070,2025-01-01 08:15:00,4.77
TK00004082,P000787,T0000559,S0013,S0039,2025-01-01 08:15:00,4.02
TK00004083,P000127,T0001340,S0045,S0002,2025-01-01 08:15:00,3.41
TK00004084,P000704,T0000061,S0003,S0035,2025-01-01 08:15:00,2.61
TK00004085,P000647,T0000552,S0096,S0095,2025-01-01 08:15:00,1.96
TK00004086,P000135,T0000408,S0098,S0040,2025-01-01 08:15:00,1.82
TK00004087,P000031,T0000844,S0075,S0075,2025-01-01 08:15:00,1.55
TK00004088,P000119,T0001710,S0068,S0039,2025-01-01 08:15:00,4.38
TK00004089,P000690,T0000410,S0022,S0045,2025-01-01 08:15:00,3.25
TK00004090,P000447,T0000612,S0049,S0057,2025-01-01 08:15:00,2.1
TK00004091,P000505,T0001838,S0078,S0028,2025-01-01 08:15:00,3.91
TK00004092,P000357,T0001368,S0041,S0066,2025-01-01 08:15:00,1.76
TK00004093,P000122,T0001313,S0053,S0050,2025-01-01 08:15:00,2.39
TK00004094,P000280,T0001723,S0018,S0059,2025-01-01 08:15:00,3.97
TK00004095,P000765,T0000138,S0008,S0087,2025-01-01 08:15:00,2.69
TK00004096,P000374,T0000206,S0084,S0057,2025-01-01 08:15:00,4.73
TK00004097,P000540,T0000779,S0100,S0040,2025-01-01 08:15:00,3.28
TK00004098,P000746,T0001398,S0035,S0044,2025-01-01 08:15:00,3.2
TK00004099,P000309,T0000390,S0051,S0081,2025-01-01 08:15:00,2.53
TK00004100,P000079,T0000637,S0057,S0026,2025-01-01 08:15:00,4.33
TK00004101,P000081,T0001189,S0042,S0049,2025-01-01 08:15:00,4.21
TK00004102,P000021,T0001885,S0027,S0048,2025-01-01 08:15:00,2.7
TK00004103,P000336,T0000655,S0010,S0025,2025-01-01 08:15:00,3.84
TK00004104,P000122,T0000902,S0021,S0024,2025-01-01 08:15:00,4.88
TK00004105,P000005,T0001125,S0072,S0056,2025-01-01 08:15:00,4.7
TK00004106,P000177,T0001022,S0057,S0055,2025-01-01 08:15:00,1.63
TK00004107,P000016,T0001632,S0031,S0090,2025-01-01 08:15:00,1.81
